category,name,type,file_path,identifier,description
Service: multi_research,_providers,function,server/services/multi_research.py,_providers,
Service: multi_research,_topics,function,server/services/multi_research.py,_topics,"Topic names from the ontology graph (the ~7,000 Topic nodes)."
Service: multi_research,run,function,server/services/multi_research.py,run,Fan `limit` topics across all configured providers in parallel. gpt-5.5 stops at its topic
Service: multi_research,batch_enrich,function,server/services/multi_research.py,batch_enrich,"THE FAST LAYER — enrich topics in BIG BATCHES (≈60 topics per LLM call, using the large"
Service: net_ratelimit,_db_path,function,server/services/net_ratelimit.py,_db_path,
Service: net_ratelimit,_init,function,server/services/net_ratelimit.py,_init,
Service: net_ratelimit,_conn,function,server/services/net_ratelimit.py,_conn,
Service: net_ratelimit,_host,function,server/services/net_ratelimit.py,_host,
Service: net_ratelimit,_throttle,function,server/services/net_ratelimit.py,_throttle,
Service: net_ratelimit,_cache_get,function,server/services/net_ratelimit.py,_cache_get,
Service: net_ratelimit,_cache_put,function,server/services/net_ratelimit.py,_cache_put,
Service: net_ratelimit,polite_get,function,server/services/net_ratelimit.py,polite_get,"Cached, throttled GET with backoff. Returns"
Service: net_ratelimit,cache_stats,function,server/services/net_ratelimit.py,cache_stats,
Service: ocr_engine,_ollama_host,function,server/services/ocr_engine.py,_ollama_host,
Service: ocr_engine,_vision_model,function,server/services/ocr_engine.py,_vision_model,
Service: ocr_engine,_engine,function,server/services/ocr_engine.py,_engine,Selected engine: auto | paddle | tesseract | vision (default auto).
Service: ocr_engine,_lang,function,server/services/ocr_engine.py,_lang,
Service: ocr_engine,_have,function,server/services/ocr_engine.py,_have,
Service: ocr_engine,_tesseract_bin,function,server/services/ocr_engine.py,_tesseract_bin,True iff the tesseract binary is on PATH.
Service: ocr_engine,_rasterizer_available,function,server/services/ocr_engine.py,_rasterizer_available,
Service: ocr_engine,_get_paddle,function,server/services/ocr_engine.py,_get_paddle,Lazily build + cache a PaddleOCR instance (expensive). None if unavailable.
Service: ocr_engine,_paddle_ocr_image,function,server/services/ocr_engine.py,_paddle_ocr_image,OCR via PaddleOCR (supports both the 2.x ``.ocr()`` and 3.x ``.predict()``
Service: ocr_engine,_tesseract_ocr_image,function,server/services/ocr_engine.py,_tesseract_ocr_image,"OCR via pytesseract/tesseract. Returns text, or None if unavailable / errors."
Service: ocr_engine,_post_generate,function,server/services/ocr_engine.py,_post_generate,POST to Ollama ``/api/generate`` — the single network seam tests monkeypatch.
Service: ocr_engine,_vision_ocr_image,function,server/services/ocr_engine.py,_vision_ocr_image,
Service: ocr_engine,ocr_image_bytes,function,server/services/ocr_engine.py,ocr_image_bytes,OCR a single image through the selected engine chain. Never raises.
Service: ocr_engine,extract_pdf_text,function,server/services/ocr_engine.py,extract_pdf_text,Pull the text layer from a PDF with ``pypdf`` (lazy). Scanned/low-text PDFs
Service: ocr_engine,_rasterize_pdf,function,server/services/ocr_engine.py,_rasterize_pdf,Render PDF pages to PNG bytes via pymupdf/fitz (lazy). [] on any error.
Service: ocr_engine,_is_pdf,function,server/services/ocr_engine.py,_is_pdf,
Service: ocr_engine,_is_image,function,server/services/ocr_engine.py,_is_image,
Service: ocr_engine,ocr_document,function,server/services/ocr_engine.py,ocr_document,"Dispatch ``content`` to the right extractor. PDFs → text layer, falling back to"
Service: ocr_engine,available,function,server/services/ocr_engine.py,available,"Report OCR capabilities for health/diagnostics. Cheap, no network."
Service: ontology_ext,_db_path,function,server/services/ontology_ext.py,_db_path,
Service: ontology_ext,_now_ms,function,server/services/ontology_ext.py,_now_ms,
Service: ontology_ext,_dumps,function,server/services/ontology_ext.py,_dumps,
Service: ontology_ext,_loads,function,server/services/ontology_ext.py,_loads,
Service: ontology_ext,_connect,function,server/services/ontology_ext.py,_connect,
Service: ontology_ext,init_db,function,server/services/ontology_ext.py,init_db,Create all ext tables/indexes if absent. Idempotent. Never raises.
Service: ontology_ext,_UnsafeExpr,class,server/services/ontology_ext.py,_UnsafeExpr,Raised when an expression node is outside the whitelist.
Service: ontology_ext,_coerce_num,function,server/services/ontology_ext.py,_coerce_num,Best-effort numeric coercion so props stored as strings still compute.
Service: ontology_ext,_eval_node,function,server/services/ontology_ext.py,_eval_node,
Service: ontology_ext,safe_eval,function,server/services/ontology_ext.py,safe_eval,Evaluate ``expr`` against ``props`` using the whitelisted AST walker.
Service: ontology_ext,register_function,function,server/services/ontology_ext.py,register_function,Persist a computed-function definition for a type. Validates the expr is
Service: ontology_ext,list_functions,function,server/services/ontology_ext.py,list_functions,"List registered function defs, optionally for one type."
Service: ontology_ext,compute,function,server/services/ontology_ext.py,compute,Apply the object's type's computed functions to its props.
Service: ontology_ext,_observed_props,function,server/services/ontology_ext.py,_observed_props,Collect the union of prop keys observed across objects of a type.
Service: ontology_ext,_default_view,function,server/services/ontology_ext.py,_default_view,Generate a sensible default layout from a type's observed props.
Service: ontology_ext,set_view,function,server/services/ontology_ext.py,set_view,"Store a per-type view descriptor. Returns ``{ok, view?, error?}``."
Service: ontology_ext,get_view,function,server/services/ontology_ext.py,get_view,"Return the stored view for a type, or a default-generated one. Never raises."
Service: ontology_ext,_normalize_query,function,server/services/ontology_ext.py,_normalize_query,"Coerce a saved query into ``{type?, where?, limit?}``."
Service: ontology_ext,create_set,function,server/services/ontology_ext.py,create_set,"Save a filter (object set). Returns ``{ok, id?, name?, query?, error?}``."
Service: ontology_ext,list_sets,function,server/services/ontology_ext.py,list_sets,"List saved object sets, newest first."
Service: ontology_ext,_get_set,function,server/services/ontology_ext.py,_get_set,
Service: ontology_ext,resolve_set,function,server/services/ontology_ext.py,resolve_set,Re-evaluate a saved set's query live and return the matching objects.
Service: ontology_ext,delete_set,function,server/services/ontology_ext.py,delete_set,Delete a saved set. Returns True if a row was removed.
Service: ontology_ext,bulk_action,function,server/services/ontology_ext.py,bulk_action,Apply a governed ``apply_action`` to every object in a set.
Service: ontology_ext,export_ontology,function,server/services/ontology_ext.py,export_ontology,"Snapshot the live ontology as ``{types, objects, links}`` — round-trippable"
Service: ontology_ext,import_ontology,function,server/services/ontology_ext.py,import_ontology,Upsert types/objects/links from an exported snapshot back into the store.
Service: ontology_store,_db_path,function,server/services/ontology_store.py,_db_path,Resolve the DB path at call-time so tests can set ``ONTOLOGY_DB`` (or pass
Service: ontology_store,_now_ms,function,server/services/ontology_store.py,_now_ms,
Service: ontology_store,_dumps,function,server/services/ontology_store.py,_dumps,
Service: ontology_store,_loads,function,server/services/ontology_store.py,_loads,
Service: ontology_store,_connect,function,server/services/ontology_store.py,_connect,Open a connection with WAL + foreign keys. ``check_same_thread=False`` so
Service: ontology_store,init_db,function,server/services/ontology_store.py,init_db,Create all tables/indexes if absent. Idempotent — safe to call on every
Service: ontology_store,seed_from_static,function,server/services/ontology_store.py,seed_from_static,Load the static seed (OBJECTS/LINKS/RISK_SIGNALS) from
Service: ontology_store,list_types,function,server/services/ontology_store.py,list_types,Return the type catalog with a per-type object count.
Service: ontology_store,upsert_type,function,server/services/ontology_store.py,upsert_type,Create/update a type row. Returns the type_id or None on error.
Service: ontology_store,_row_to_object,function,server/services/ontology_store.py,_row_to_object,
Service: ontology_store,upsert_object,function,server/services/ontology_store.py,upsert_object,"Insert or update an object. ``obj`` accepts ``{id?, type, label?, mark?,"
Service: ontology_store,get_object,function,server/services/ontology_store.py,get_object,Return one object by id (or None).
Service: ontology_store,query_objects,function,server/services/ontology_store.py,query_objects,"Query objects, optionally filtered by ``type`` and a ``where`` dict."
Service: ontology_store,delete_object,function,server/services/ontology_store.py,delete_object,Delete an object and any links/actions touching it. Returns True if a row
Service: ontology_store,_link_id,function,server/services/ontology_store.py,_link_id,
Service: ontology_store,_insert_link,function,server/services/ontology_store.py,_insert_link,
Service: ontology_store,_row_to_link,function,server/services/ontology_store.py,_row_to_link,
Service: ontology_store,upsert_link,function,server/services/ontology_store.py,upsert_link,Insert or update a typed link between two objects. Idempotent on
Service: ontology_store,links_for,function,server/services/ontology_store.py,links_for,Return all links where ``object_id`` is either endpoint.
Service: ontology_store,_record_action,function,server/services/ontology_store.py,_record_action,
Service: ontology_store,apply_action,function,server/services/ontology_store.py,apply_action,Apply a governed write-back action to an object and record an audit row.
Service: ontology_store,list_actions,function,server/services/ontology_store.py,list_actions,"Return the write-back audit trail, newest first (optionally per object)."
Service: ontology_store,neighbors,function,server/services/ontology_store.py,neighbors,Breadth-first neighborhood around ``object_id`` up to ``depth`` hops.
Service: oracle_model,OracleDataset,class,server/services/oracle_model.py,OracleDataset,"A pooled, cross-sectional supervised dataset for the Oracle heads."
Service: oracle_model,purged_time_folds,function,server/services/oracle_model.py,purged_time_folds,"Yield (train_idx, val_idx) for forward-chaining CV with an embargo gap."
Service: oracle_model,OracleModel,class,server/services/oracle_model.py,OracleModel,"Multi-head, multi-horizon, conviction-reporting prediction model."
Service: oracle_model,_concat_datasets,function,server/services/oracle_model.py,_concat_datasets,Concatenate two pooled datasets and re-sort globally by time.
Service: oracle_model,evaluate,function,server/services/oracle_model.py,evaluate,"Out-of-sample scorecard: all-bars dir-acc, dir-acc@conviction (with the"
Service: orchestrator_daemon,run_forever,function,server/services/orchestrator_daemon.py,run_forever,
Service: persona_engine,list_personas,function,server/services/persona_engine.py,list_personas,Return available persona ids.
Service: persona_engine,get_active_persona,function,server/services/persona_engine.py,get_active_persona,Return the active persona id for a user (default 'butler').
Service: persona_engine,set_active_persona,function,server/services/persona_engine.py,set_active_persona,Set the active persona for a user.
Service: persona_engine,_memory_context,function,server/services/persona_engine.py,_memory_context,"Fetch top memories and traits, formatted for prompt injection."
Service: persona_engine,build_system_prompt,function,server/services/persona_engine.py,build_system_prompt,"Build a system prompt for the given persona, injecting ontology + memory."
Service: persona_engine,get_persona_with_memory,function,server/services/persona_engine.py,get_persona_with_memory,"Return the full persona package for a user — prompt, id, and memory summary."
Service: pg_embeddings,available,function,server/services/pg_embeddings.py,available,True iff psycopg2 is importable and a Postgres is reachable. Never raises.
Service: pg_embeddings,_connect,function,server/services/pg_embeddings.py,_connect,
Service: pg_embeddings,init_db,function,server/services/pg_embeddings.py,init_db,Create the ``brain_pg.embedding`` schema/table if absent. Idempotent.
Service: pg_embeddings,_vec_to_bytes,function,server/services/pg_embeddings.py,_vec_to_bytes,
Service: pg_embeddings,_bytes_to_vec,function,server/services/pg_embeddings.py,_bytes_to_vec,
Service: pg_embeddings,index_text,function,server/services/pg_embeddings.py,index_text,Embed ``text`` via ``embeddings.embed`` and upsert it as float32 bytes
Service: pg_embeddings,search,function,server/services/pg_embeddings.py,search,Cosine top-k search over all indexed notes.
Service: pg_pool,_dsn,function,server/services/pg_pool.py,_dsn,
Service: pg_pool,available,function,server/services/pg_pool.py,available,True iff the driver is present and a server is reachable. Never raises.
Service: pg_pool,get_pool,function,server/services/pg_pool.py,get_pool,Return the lazily-created singleton pool.
Service: pg_pool,_recreate_pool,function,server/services/pg_pool.py,_recreate_pool,Tear down and rebuild the pool — used to recover from a stale connection.
Service: pg_pool,_run,function,server/services/pg_pool.py,_run,"Borrow a connection, execute, and ALWAYS return the connection."
Service: pg_pool,query,function,server/services/pg_pool.py,query,Execute ``sql`` against a pooled connection and return results.
Service: pg_pool,closeall,function,server/services/pg_pool.py,closeall,Close every connection and drop the singleton pool. Never raises.
Service: pg_store,available,function,server/services/pg_store.py,available,
Service: pg_store,_owner,function,server/services/pg_store.py,_owner,
Service: pg_store,_app,function,server/services/pg_store.py,_app,
Service: pg_store,ensure_app_role,function,server/services/pg_store.py,ensure_app_role,Create the unprivileged RLS-bound 'app' role + grants (idempotent).
Service: pg_store,put_object,function,server/services/pg_store.py,put_object,Insert/replace an object (owner role).
Service: pg_store,query_objects,function,server/services/pg_store.py,query_objects,"RLS-enforced read as the unprivileged 'app' role: only rows the (tenant,"
Service: pg_store,health,function,server/services/pg_store.py,health,
Service: pipelines,_catalog_db_path,function,server/services/pipelines.py,_catalog_db_path,Resolve the catalog DB path at call-time so tests can set ``CATALOG_DB``.
Service: pipelines,_now_ms,function,server/services/pipelines.py,_now_ms,
Service: pipelines,_connect,function,server/services/pipelines.py,_connect,Open a catalog connection (WAL where possible). Mirrors history_lake.
Service: pipelines,init_db,function,server/services/pipelines.py,init_db,Create catalog tables if absent. Idempotent; never raises.
Service: pipelines,connectors,function,server/services/pipelines.py,connectors,Return the menu of available source connectors with their params schema.
Service: pipelines,_connector_spec,function,server/services/pipelines.py,_connector_spec,
Service: pipelines,register_dataset,function,server/services/pipelines.py,register_dataset,Register (or update) a dataset in the catalog.
Service: pipelines,_row_to_dataset,function,server/services/pipelines.py,_row_to_dataset,
Service: pipelines,get_dataset,function,server/services/pipelines.py,get_dataset,Fetch one dataset record by name (or None).
Service: pipelines,list_datasets,function,server/services/pipelines.py,list_datasets,List the dataset catalog (most recently created first).
Service: pipelines,dataset_health,function,server/services/pipelines.py,dataset_health,Health of a dataset computed from its bound History Lake series.
Service: pipelines,_start_pipeline_run,function,server/services/pipelines.py,_start_pipeline_run,
Service: pipelines,_finish_pipeline_run,function,server/services/pipelines.py,_finish_pipeline_run,
Service: pipelines,list_pipeline_runs,function,server/services/pipelines.py,list_pipeline_runs,List recent pipeline_run audit rows (most recent first).
Service: pipelines,_dig,function,server/services/pipelines.py,_dig,Follow a dotted path into nested dicts/lists. Returns obj on empty path.
Service: pipelines,_http_get_json,function,server/services/pipelines.py,_http_get_json,Fetch a URL and parse JSON. Returns the payload or None on any failure.
Service: pipelines,_http_get_text,function,server/services/pipelines.py,_http_get_text,
Service: pipelines,_points_from_json,function,server/services/pipelines.py,_points_from_json,"Extract ``[{""t"":ms,""v"":float}, ...]`` from a generic JSON payload."
Service: pipelines,_points_from_csv,function,server/services/pipelines.py,_points_from_csv,
Service: pipelines,run_connector,function,server/services/pipelines.py,run_connector,"Ingest from a connector, recording a ``pipeline_run`` audit row."
Service: pipelines,_apply_transform,function,server/services/pipelines.py,_apply_transform,"Apply a declarative op to ``[{""t"",""v""}, ...]`` -> (new_points, error)."
Service: pipelines,transform,function,server/services/pipelines.py,transform,"Apply a declarative transform to a dataset, producing a *derived* History"
Service: pipelines,_record_lineage,function,server/services/pipelines.py,_record_lineage,
Service: pipelines,_lineage_edges,function,server/services/pipelines.py,_lineage_edges,
Service: pipelines,lineage,function,server/services/pipelines.py,lineage,Provenance graph for a dataset: every upstream/downstream edge reachable
Service: prediction,_kimi_extract,function,server/services/prediction.py,_kimi_extract,Ask Kimi to extract structured intent. Returns None on any failure / no
Service: prediction,_cache_get,function,server/services/prediction.py,_cache_get,
Service: prediction,_cache_put,function,server/services/prediction.py,_cache_put,
Service: prediction,_cg_headers,function,server/services/prediction.py,_cg_headers,CoinGecko Demo-tier auth header from env (never hard-coded). Empty dict
Service: prediction,load_crypto_series,function,server/services/prediction.py,load_crypto_series,"Fetch a real CoinGecko price series. Returns [{t: ms, v: price}, ...] or"
Service: prediction,load_crypto_history,function,server/services/prediction.py,load_crypto_history,Longest free-tier daily series (CoinGecko market_chart). The Demo tier caps
Service: prediction,load_seismic_catalog,function,server/services/prediction.py,load_seismic_catalog,Fetch a USGS earthquake catalog (best-effort). Returns
Service: prediction,_infer_dt_years,function,server/services/prediction.py,_infer_dt_years,Sampling interval in *years* (for annualising sigma). Defaults to daily.
Service: prediction,gbm_montecarlo_forecast,function,server/services/prediction.py,gbm_montecarlo_forecast,Geometric Brownian Motion Monte-Carlo price forecast blended with an
Service: prediction,gutenberg_richter_poisson,function,server/services/prediction.py,gutenberg_richter_poisson,"Fit Gutenberg-Richter (b, a) then a Poisson rate to estimate"
Service: prediction,omori_aftershock_probability,function,server/services/prediction.py,omori_aftershock_probability,"Aftershock count in [t, t+T] via the modified Omori-Utsu law and a"
Service: prediction,great_circle_forward,function,server/services/prediction.py,great_circle_forward,Great-circle (haversine forward / direct geodesic on a sphere) projection
Service: prediction,fit_growth_series,function,server/services/prediction.py,fit_growth_series,Fit exponential (doubling time) AND logistic (saturating) growth to a
Service: prediction,_parse_horizon_hours,function,server/services/prediction.py,_parse_horizon_hours,"Parse '48h', 'in 2 days', '20 min', '3 weeks', or a target year."
Service: prediction,_find_ticker,function,server/services/prediction.py,_find_ticker,
Service: prediction,classify,function,server/services/prediction.py,classify,"Route a question -> {domain, target, horizon_hours, params, used_llm}."
Service: prediction,_insufficient,function,server/services/prediction.py,_insufficient,
Service: prediction,_series_from_params,function,server/services/prediction.py,_series_from_params,"Extract a (values, timestamps, source) triple from supplied params."
Service: prediction,predict,function,server/services/prediction.py,predict,Top-level: classify -> load data -> forecast -> assemble schema.
Service: prediction,_horizon_label,function,server/services/prediction.py,_horizon_label,
Service: prediction,_predict_crypto,function,server/services/prediction.py,_predict_crypto,
Service: prediction,_predict_seismic,function,server/services/prediction.py,_predict_seismic,
Service: prediction,_seismic_mags_from_params,function,server/services/prediction.py,_seismic_mags_from_params,
Service: prediction,_seismic_result,function,server/services/prediction.py,_seismic_result,
Service: prediction,_predict_trajectory,function,server/services/prediction.py,_predict_trajectory,
Service: prediction,_trajectory_result,function,server/services/prediction.py,_trajectory_result,
Service: prediction,_predict_growth,function,server/services/prediction.py,_predict_growth,
Service: prediction,_growth_steps,function,server/services/prediction.py,_growth_steps,
Service: prediction,_predict_generic,function,server/services/prediction.py,_predict_generic,Generic numeric series -> reuse the growth fitter (exp/logistic + CI).
Service: proactive_loop,_conn,function,server/services/proactive_loop.py,_conn,
Service: proactive_loop,_init_db_sync,function,server/services/proactive_loop.py,_init_db_sync,
Service: proactive_loop,init_db,function,server/services/proactive_loop.py,init_db,
Service: proactive_loop,store_notification,function,server/services/proactive_loop.py,store_notification,
Service: proactive_loop,list_notifications,function,server/services/proactive_loop.py,list_notifications,
Service: proactive_loop,ack_notification,function,server/services/proactive_loop.py,ack_notification,
Service: proactive_loop,prune_notifications,function,server/services/proactive_loop.py,prune_notifications,Remove acked notifications older than the threshold (default 7 days).
Service: proactive_loop,_monitor_system_health,function,server/services/proactive_loop.py,_monitor_system_health,Lightweight health checks. Returns alert dicts if degraded.
Service: proactive_loop,_monitor_ontology_changes,function,server/services/proactive_loop.py,_monitor_ontology_changes,Detect recent ontology modifications via DB mtime heuristics.
Service: proactive_loop,_monitor_pending_alerts,function,server/services/proactive_loop.py,_monitor_pending_alerts,Surface unacknowledged high-severity notifications as re-escalations.
Service: proactive_loop,_monitor_user_inactivity,function,server/services/proactive_loop.py,_monitor_user_inactivity,Placeholder: in a real deployment this would check session / heartbeat tables.
Service: proactive_loop,_reason_and_notify,function,server/services/proactive_loop.py,_reason_and_notify,Store raw alerts. Optionally synthesize via LLM if available.
Service: proactive_loop,proactive_loop,function,server/services/proactive_loop.py,proactive_loop,Run the proactive intelligence loop forever (or until cancelled).
Service: proactive_loop,is_enabled,function,server/services/proactive_loop.py,is_enabled,
Service: rag,retrieve,function,server/services/rag.py,retrieve,Top-``k`` documents from the semantic index for ``query``.
Service: rag,_snippet,function,server/services/rag.py,_snippet,
Service: rag,build_context,function,server/services/rag.py,build_context,Assemble a grounding payload for an LLM prompt.
Service: rag,nl_query,function,server/services/rag.py,nl_query,Parse a simple natural-language phrase into an ontology query and run it.
Service: redaction,mark_rank,function,server/services/redaction.py,mark_rank,Rank of a *mark* in ``MARK_LEVELS`` (PUBLIC=0 … RESTRICTED=4).
Service: redaction,clearance_rank,function,server/services/redaction.py,clearance_rank,Rank of a caller's *clearance* in ``MARK_LEVELS``.
Service: redaction,can_read,function,server/services/redaction.py,can_read,True iff ``clearance`` is high enough to read an object marked ``mark``.
Service: redaction,_is_sensitive_prop,function,server/services/redaction.py,_is_sensitive_prop,A prop is sensitive (worth masking individually) if it matches security.py's
Service: redaction,redact_object,function,server/services/redaction.py,redact_object,Return a redacted *copy* of an ontology object for ``clearance``.
Service: redaction,redact_objects,function,server/services/redaction.py,redact_objects,Map :func:`redact_object` over an iterable of objects. Never raises;
Service: redaction,filter_denied,function,server/services/redaction.py,filter_denied,Apply redaction to a list of objects.
Service: redaction,audit_read,function,server/services/redaction.py,audit_read,Append a best-effort audit row for a classification-gated read.
Service: redaction,clearance_for,function,server/services/redaction.py,clearance_for,Resolve a caller's clearance *mark level* for a read.
Service: reports,_db_path,function,server/services/reports.py,_db_path,Resolve the DB path at call-time so tests can set ``REPORTS_DB`` before
Service: reports,_now_ms,function,server/services/reports.py,_now_ms,
Service: reports,_dumps,function,server/services/reports.py,_dumps,
Service: reports,_loads,function,server/services/reports.py,_loads,
Service: reports,_connect,function,server/services/reports.py,_connect,Open a connection with WAL. ``check_same_thread=False`` so the FastAPI
Service: reports,init_db,function,server/services/reports.py,init_db,Create the report table/indexes if absent. Idempotent. Never raises.
Service: reports,_ontology,function,server/services/reports.py,_ontology,
Service: reports,_markets_snapshot,function,server/services/reports.py,_markets_snapshot,Best-effort live markets list. Returns [] without network / on any error.
Service: reports,_collect_object_ids,function,server/services/reports.py,_collect_object_ids,"Resolve the set of seed object ids the brief is about, from any of the"
Service: reports,_gather,function,server/services/reports.py,_gather,"Pull objects, their neighbors, risks, notes and markets into one bundle."
Service: reports,_props_lines,function,server/services/reports.py,_props_lines,
Service: reports,_compose_markdown,function,server/services/reports.py,_compose_markdown,Build the markdown body + the structured sections list from a bundle.
Service: reports,_maybe_polish,function,server/services/reports.py,_maybe_polish,Optional Kimi polish pass. Returns the original markdown unchanged on any
Service: reports,generate_brief,function,server/services/reports.py,generate_brief,Assemble a structured intelligence brief from any of case_id / entity_ids /
Service: reports,_row_to_report,function,server/services/reports.py,_row_to_report,
Service: reports,save_report,function,server/services/reports.py,save_report,Persist a report. Returns the new report id or None on error.
Service: reports,list_reports,function,server/services/reports.py,list_reports,List saved reports (newest first). Bodies are included (they are small).
Service: reports,get_report,function,server/services/reports.py,get_report,"Fetch one saved report by id, or None."
Service: reports,export,function,server/services/reports.py,export,Export a saved report as ``md`` (the markdown body) or ``json`` (the full
Service: revdb,_db_path,function,server/services/revdb.py,_db_path,
Service: revdb,_now_ms,function,server/services/revdb.py,_now_ms,
Service: revdb,_dumps,function,server/services/revdb.py,_dumps,
Service: revdb,_loads,function,server/services/revdb.py,_loads,
Service: revdb,_connect,function,server/services/revdb.py,_connect,
Service: revdb,init_db,function,server/services/revdb.py,init_db,Idempotent DDL. Never raises.
Service: revdb,_diff_hash,function,server/services/revdb.py,_diff_hash,Stable hash of a changes list for the commit diff_hash field.
Service: revdb,_head_commit_id,function,server/services/revdb.py,_head_commit_id,
Service: revdb,_commit_sync,function,server/services/revdb.py,_commit_sync,Synchronous commit core. Never raises.
Service: revdb,_history_sync,function,server/services/revdb.py,_history_sync,Synchronous history core. Never raises.
Service: revdb,_diff_sync,function,server/services/revdb.py,_diff_sync,Synchronous diff core. Never raises.
Service: revdb,_revert_sync,function,server/services/revdb.py,_revert_sync,Synchronous revert core. Never raises.
Service: revdb,_branch_sync,function,server/services/revdb.py,_branch_sync,Synchronous branch core. Never raises.
Service: revdb,_list_branches_sync,function,server/services/revdb.py,_list_branches_sync,Synchronous branch list core. Never raises.
Service: revdb,commit,function,server/services/revdb.py,commit,Create a commit recording a set of changes.
Service: revdb,history,function,server/services/revdb.py,history,"Query commit history, optionally filtered by object type or id."
Service: revdb,diff,function,server/services/revdb.py,diff,Compare two commits and return their changes side-by-side.
Service: revdb,revert_to,function,server/services/revdb.py,revert_to,Revert ontology state to a past commit and record a revert commit.
Service: revdb,branch,function,server/services/revdb.py,branch,Create (or update) a named branch pointing at a commit.
Service: revdb,list_branches,function,server/services/revdb.py,list_branches,List all branches.
Service: scenario,_db_path,function,server/services/scenario.py,_db_path,Resolve the DB path at call-time so tests can set ``SCENARIO_DB`` before
Service: scenario,_now_ms,function,server/services/scenario.py,_now_ms,
Service: scenario,_connect,function,server/services/scenario.py,_connect,
Service: scenario,init_db,function,server/services/scenario.py,init_db,Create the scenario_run table if absent. Idempotent; never raises.
Service: scenario,_persist_run,function,server/services/scenario.py,_persist_run,Persist a scenario run. Fire-and-forget; never raises.
Service: scenario,_gateway_post,function,server/services/scenario.py,_gateway_post,POST to the underworld HTTP backend via the gateway proxy. Returns the
Service: scenario,_bridge_counterfactual,function,server/services/scenario.py,_bridge_counterfactual,Try the underworld ``world_model.counterfactual`` method through the
Service: scenario,_http_counterfactual,function,server/services/scenario.py,_http_counterfactual,Try the underworld HTTP backend for a counterfactual / what-if. Returns
Service: scenario,_local_shock,function,server/services/scenario.py,_local_shock,Transparent local what-if: take a baseline value and apply percentage
Service: scenario,run_scenario,function,server/services/scenario.py,run_scenario,Run a what-if scenario and persist it. Never raises.
Service: scenario,list_scenarios,function,server/services/scenario.py,list_scenarios,List recent scenario runs (newest first). Never raises.
Service: scenario,get_scenario,function,server/services/scenario.py,get_scenario,"Fetch one scenario run by id, or None if absent. Never raises."
Service: scenario,_row_to_dict,function,server/services/scenario.py,_row_to_dict,
Service: scenario,_drift_block,function,server/services/scenario.py,_drift_block,Try to surface a PSI/ECE drift block. Resolution order (honest ``engine``):
Service: scenario,model_registry,function,server/services/scenario.py,model_registry,List known trained models in this repo + an optional drift block.
Service: scenario,_coerce_bounds,function,server/services/scenario.py,_coerce_bounds,"Normalise bounds into ``[(name, lo, hi), ...]``."
Service: scenario,_default_objective,function,server/services/scenario.py,_default_objective,Transparent default objective: negative squared distance to each
Service: scenario,_resolve_objective,function,server/services/scenario.py,_resolve_objective,"Resolve an objective spec to a callable. Accepts a Python callable, or a"
Service: scenario,optimize,function,server/services/scenario.py,optimize,Maximise ``objective`` over ``bounds``. Never raises.
Service: scenario,_try_real_optimizer,function,server/services/scenario.py,_try_real_optimizer,Try a real Bayesian/GP optimizer through the bridge. Returns a normalised
Service: scenario,_try_http_optimizer,function,server/services/scenario.py,_try_http_optimizer,Try a real Bayesian/GP optimizer through the underworld HTTP backend.
Service: scene_acquire,_now,function,server/services/scene_acquire.py,_now,
Service: scene_acquire,_run,function,server/services/scene_acquire.py,_run,
Service: scene_acquire,acquire,function,server/services/scene_acquire.py,acquire,"Return acquired data if ready, else kick a background scrape/research and"
Service: scene_acquire,status,function,server/services/scene_acquire.py,status,
Service: scheduler_svc,_db_path,function,server/services/scheduler_svc.py,_db_path,Resolve the DB path at call-time so tests can set ``SCHEDULER_DB``.
Service: scheduler_svc,_now_ms,function,server/services/scheduler_svc.py,_now_ms,
Service: scheduler_svc,scheduler_enabled,function,server/services/scheduler_svc.py,scheduler_enabled,True iff the env flag opts the loop in. Anything in
Service: scheduler_svc,_job_ingest_all,function,server/services/scheduler_svc.py,_job_ingest_all,Run every ingestion adapter once (offline-tolerant).
Service: scheduler_svc,_job_scrape_feeds,function,server/services/scheduler_svc.py,_job_scrape_feeds,Run every enabled declarative feed once (offline-tolerant).
Service: scheduler_svc,_job_pipeline_refresh,function,server/services/scheduler_svc.py,_job_pipeline_refresh,Re-run the registered connectors for every catalog dataset that was
Service: scheduler_svc,job_keys,function,server/services/scheduler_svc.py,job_keys,The registered job fn_keys a schedule may bind to.
Service: scheduler_svc,_connect,function,server/services/scheduler_svc.py,_connect,
Service: scheduler_svc,init_db,function,server/services/scheduler_svc.py,init_db,Create the schedule table/indexes if absent. Idempotent. Never raises.
Service: scheduler_svc,_row_to_dict,function,server/services/scheduler_svc.py,_row_to_dict,
Service: scheduler_svc,_load_raw,function,server/services/scheduler_svc.py,_load_raw,
Service: scheduler_svc,schedule,function,server/services/scheduler_svc.py,schedule,Register (or update) a schedule def. Idempotent upsert on ``job_name``.
Service: scheduler_svc,list_schedules,function,server/services/scheduler_svc.py,list_schedules,List all schedule defs (newest first). Never raises.
Service: scheduler_svc,get_schedule,function,server/services/scheduler_svc.py,get_schedule,Fetch one schedule by id (or ``None``).
Service: scheduler_svc,set_enabled,function,server/services/scheduler_svc.py,set_enabled,"Enable/disable a schedule by id. Returns the updated schedule, or ``None``"
