url,file,category,role,era,biome,scale,footprint_w,footprint_d,height_m,lod0_m,lod1_m,lod2_m,cull_m,instancing,collision,walkable,interactable,light_emit,light_color,shadow_cast,density_weight,skinned,animated,nodes,materials,sound_ambient,sound_interact,vfx_idle,vfx_active,material_tier,placement_zone,snap_grid,rotation_rule
/models/kenney/fantasy-town/road-slope.glb,road-slope.glb,floor,secondary,future,desert,1.07,3.68,3.76,0.2,150,451,1128,3384,0,0,1,0,0,,0,0.0,0,0,1,1,amb_world,,,,pbr_hero,district,1,free
/models/kenney/fantasy-town/wall-curved.glb,wall-curved.glb,wall,secondary,future,mountain,1.07,5.52,0.94,4.0,220,662,1655,4968,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/wall-doorway-square-wide.glb,wall-doorway-square-wide.glb,wall,accent,future,coast,1.08,6.18,1.04,4.0,247,741,1854,5562,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/roof-left.glb,roof-left.glb,roof,accent,iron,plains,1.0,7.35,6.65,1.0,294,882,2205,6615,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,district,1,free
/models/kenney/fantasy-town/wall-wood-corner-diagonal.glb,wall-wood-corner-diagonal.glb,wall,filler,classical,desert,0.93,5.88,1.13,4.0,235,705,1764,5292,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/road-curb.glb,road-curb.glb,floor,primary,future,wetland,0.98,3.72,3.84,0.2,153,460,1152,3456,0,0,1,0,0,,0,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/wall-wood-block.glb,wall-wood-block.glb,wall,filler,industrial,mountain,1.05,6.6,0.88,4.0,264,792,1980,5940,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/wall-wood-block-half.glb,wall-wood-block-half.glb,wall,secondary,classical,forest,1.07,6.72,0.99,4.0,268,806,2016,6048,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/wall-wood-doorway-base.glb,wall-wood-doorway-base.glb,wall,primary,industrial,volcanic,1.06,6.06,1.12,4.0,242,727,1817,5454,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/fountain-center.glb,fountain-center.glb,water,accent,modern,volcanic,1.04,4.36,4.56,0.5,182,547,1367,4104,0,0,0,1,0,,0,0.3,0,0,2,2,amb_water,sfx_splash,vfx_ripple,vfx_spray,pbr_hero,district,0,free
/models/kenney/fantasy-town/stairs-wide-stone.glb,stairs-wide-stone.glb,stairs,accent,future,coast,1.08,3.09,3.12,2.0,124,374,936,2808,0,1,1,0,0,,1,0.2,0,0,1,1,amb_world,,,,standard,district,0,free
/models/kenney/fantasy-town/fountain-square-detail.glb,fountain-square-detail.glb,water,filler,industrial,forest,1.05,4.4,3.52,0.5,176,528,1320,3960,0,0,0,1,0,,0,0.3,0,0,2,2,amb_water,sfx_splash,vfx_ripple,vfx_spray,standard,district,0,free
/models/kenney/fantasy-town/stairs-full-corner-inner.glb,stairs-full-corner-inner.glb,stairs,filler,bronze,volcanic,1.05,3.0,2.79,2.0,120,360,900,2700,0,1,1,0,0,,1,0.2,0,0,1,1,amb_world,,,,pbr,district,0,free
/models/kenney/fantasy-town/wall-wood-side.glb,wall-wood-side.glb,wall,filler,stone,wetland,0.97,6.72,1.09,4.0,268,806,2016,6048,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/planks.glb,planks.glb,prop,filler,future,volcanic,1.05,0.9,0.9,1.2,40,120,300,900,1,1,0,1,0,,1,0.7,0,0,1,1,amb_world,,,,pbr_hero,district,0,free
/models/kenney/fantasy-town/road-curb-end.glb,road-curb-end.glb,floor,secondary,iron,wetland,1.07,4.48,4.12,0.2,179,537,1344,4032,0,0,1,0,0,,0,0.0,0,0,1,1,amb_world,,,,pbr,district,1,free
/models/kenney/fantasy-town/roof-high-gable.glb,roof-high-gable.glb,roof,filler,iron,plains,1.09,7.28,6.51,1.0,291,873,2184,6552,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,district,1,free
/models/kenney/fantasy-town/road-edge-slope.glb,road-edge-slope.glb,floor,filler,stone,coast,1.05,4.0,3.88,0.2,160,480,1200,3600,0,0,1,0,0,,0,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/balcony-wall-fence.glb,balcony-wall-fence.glb,wall,primary,modern,tundra,0.98,6.18,1.1,4.0,247,741,1854,5562,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/wall-arch-top.glb,wall-arch-top.glb,wall,secondary,classical,tundra,1.03,6.48,0.95,4.0,259,777,1944,5832,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/wall-rounded.glb,wall-rounded.glb,wall,secondary,future,plains,0.91,5.16,0.88,4.0,206,619,1548,4644,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/blade.glb,blade.glb,prop,secondary,future,volcanic,1.03,0.88,0.9,1.2,40,120,300,900,1,1,0,1,0,,1,0.7,0,0,1,1,amb_world,,,,pbr_hero,district,0,free
/models/kenney/fantasy-town/stairs-full-corner-outer.glb,stairs-full-corner-outer.glb,stairs,secondary,future,volcanic,0.99,2.82,2.88,2.0,115,345,864,2592,0,1,1,0,0,,1,0.2,0,0,1,1,amb_world,,,,pbr_hero,district,0,free
/models/kenney/fantasy-town/cart-high.glb,cart-high.glb,vehicle,primary,industrial,volcanic,0.94,4.36,1.8,2.5,174,523,1308,3924,1,1,0,1,1,#ffd9a0,1,0.4,0,0,3,1,amb_cart,sfx_wheel,,,pbr_hero,road,0,free
/models/kenney/fantasy-town/chimney-base.glb,chimney-base.glb,prop,accent,medieval,desert,0.92,0.87,1.0,1.2,40,120,300,900,1,1,0,1,0,,1,0.7,0,0,1,1,amb_world,,,,pbr_hero,district,0,free
/models/kenney/fantasy-town/roof-high-corner.glb,roof-high-corner.glb,roof,secondary,industrial,desert,1.07,6.44,7.14,1.0,285,856,2142,6426,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/roof-high-cornerinner.glb,roof-high-cornerinner.glb,roof,filler,stone,desert,0.93,6.16,5.95,1.0,246,739,1848,5544,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,district,1,free
/models/kenney/fantasy-town/poles-horizontal.glb,poles-horizontal.glb,prop,secondary,iron,tundra,1.03,0.88,1.09,1.2,43,130,327,981,1,1,0,1,0,,1,0.7,0,0,1,1,amb_world,,,,standard,district,0,free
/models/kenney/fantasy-town/cart.glb,cart.glb,vehicle,filler,medieval,forest,0.97,4.48,1.88,2.5,179,537,1344,4032,1,1,0,1,1,#ffd9a0,1,0.4,0,0,3,1,amb_cart,sfx_wheel,,,standard,road,0,free
/models/kenney/fantasy-town/wall-window-shutters.glb,wall-window-shutters.glb,wall,secondary,modern,coast,0.91,5.16,0.92,4.0,206,619,1548,4644,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/roof-high-point.glb,roof-high-point.glb,roof,secondary,industrial,coast,1.03,7.56,6.16,1.0,302,907,2268,6804,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,district,1,free
/models/kenney/fantasy-town/roof-point.glb,roof-point.glb,roof,secondary,future,tundra,0.91,6.72,6.86,1.0,274,823,2058,6174,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/wall-detail-cross.glb,wall-detail-cross.glb,wall,filler,stone,forest,1.05,6.0,0.97,4.0,240,720,1800,5400,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/rock-large.glb,rock-large.glb,rock,primary,modern,tundra,0.94,1.98,2.12,2.0,84,254,636,1908,1,1,0,0,0,,1,0.8,0,0,1,1,amb_world,,,,pbr,wilderness,0,free
/models/kenney/fantasy-town/wall-corner-detail.glb,wall-corner-detail.glb,wall,accent,classical,forest,1.08,6.78,0.99,4.0,271,813,2034,6102,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/hedge.glb,hedge.glb,prop,secondary,modern,tundra,0.91,0.86,0.92,1.2,40,120,300,900,1,1,0,1,0,,1,0.7,0,0,1,1,amb_world,,,,standard,district,0,free
/models/kenney/fantasy-town/roof-high-gable-end.glb,roof-high-gable-end.glb,roof,primary,modern,mountain,0.94,7.63,6.02,1.0,305,915,2289,6867,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,district,1,free
/models/kenney/fantasy-town/hedge-gate.glb,hedge-gate.glb,gate,accent,modern,desert,0.96,6.06,2.12,5.0,242,727,1817,5454,0,1,1,1,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,district,1,tangent
/models/kenney/fantasy-town/wall-arch.glb,wall-arch.glb,wall,accent,stone,tundra,0.92,6.42,1.05,4.0,256,770,1926,5778,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/fountain-curved.glb,fountain-curved.glb,water,secondary,classical,forest,1.03,4.32,3.8,0.5,172,518,1296,3888,0,0,0,1,0,,0,0.3,0,0,2,2,amb_water,sfx_splash,vfx_ripple,vfx_spray,pbr,district,0,free
/models/kenney/fantasy-town/tree-high-crooked.glb,tree-high-crooked.glb,tree,filler,medieval,wetland,0.97,3.06,3.42,8.0,136,410,1026,3078,1,1,0,0,0,,1,1.0,0,0,1,1,amb_leaves,,vfx_leaf_drift,,standard,wilderness,0,free
/models/kenney/fantasy-town/wall-wood-corner-edge.glb,wall-wood-corner-edge.glb,wall,filler,iron,tundra,1.01,5.76,0.85,4.0,230,691,1728,5184,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/roof-corner-inner.glb,roof-corner-inner.glb,roof,secondary,industrial,desert,0.95,7.7,6.3,1.0,308,924,2310,6930,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/roof-high-flat.glb,roof-high-flat.glb,roof,accent,stone,coast,1.08,7.91,7.77,1.0,316,949,2373,7119,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,district,1,free
/models/kenney/fantasy-town/wall-wood.glb,wall-wood.glb,wall,secondary,industrial,forest,1.07,6.72,0.92,4.0,268,806,2016,6048,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/watermill.glb,watermill.glb,industrial,primary,modern,mountain,0.9,9.5,10.2,8.0,408,1224,3060,9180,1,1,1,1,1,#ffd9a0,1,0.5,0,0,1,1,amb_forge,sfx_hammer,vfx_smoke,vfx_sparks,pbr,district,0,free
/models/kenney/fantasy-town/road-bend.glb,road-bend.glb,floor,secondary,medieval,mountain,0.95,4.4,3.76,0.2,176,528,1320,3960,0,0,1,0,0,,0,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/roof-high-corner-round.glb,roof-high-corner-round.glb,roof,secondary,industrial,mountain,1.03,6.16,6.86,1.0,274,823,2058,6174,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,district,1,free
/models/kenney/fantasy-town/wall-detail-diagonal.glb,wall-detail-diagonal.glb,wall,filler,medieval,desert,0.93,6.48,0.9,4.0,259,777,1944,5832,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/fountain-round-detail.glb,fountain-round-detail.glb,water,primary,classical,wetland,1.02,4.28,3.8,0.5,171,513,1284,3852,0,0,0,1,0,,0,0.3,0,0,2,2,amb_water,sfx_splash,vfx_ripple,vfx_spray,standard,district,0,free
/models/kenney/fantasy-town/wall-wood-window-round.glb,wall-wood-window-round.glb,wall,secondary,classical,tundra,1.07,5.52,1.09,4.0,220,662,1655,4968,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/wall-wood-corner-diagonal-half.glb,wall-wood-corner-diagonal-half.glb,wall,secondary,modern,desert,0.95,6.6,0.86,4.0,264,792,1980,5940,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/hedge-large-gate.glb,hedge-large-gate.glb,gate,filler,classical,wetland,0.97,5.52,2.14,5.0,220,662,1655,4968,0,1,1,1,0,,1,0.0,0,0,1,1,amb_world,,,,standard,district,1,tangent
/models/kenney/fantasy-town/wall-wood-door.glb,wall-wood-door.glb,wall,filler,future,mountain,0.97,5.52,0.92,4.0,220,662,1655,4968,0,1,0,0,0,,1,0.0,0,0,2,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/wall-wood-arch-top-detail.glb,wall-wood-arch-top-detail.glb,wall,primary,iron,wetland,0.9,5.1,1.07,4.0,204,612,1530,4590,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/road.glb,road.glb,floor,filler,medieval,tundra,1.01,4.24,3.52,0.2,169,508,1272,3816,0,0,1,0,0,,0,0.0,0,0,1,1,amb_world,,,,pbr,district,1,free
/models/kenney/fantasy-town/wall-side.glb,wall-side.glb,wall,accent,bronze,forest,0.92,6.42,1.01,4.0,256,770,1926,5778,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/planks-opening.glb,planks-opening.glb,prop,filler,future,coast,1.01,0.96,0.96,1.2,40,120,300,900,1,1,0,1,0,,1,0.7,0,0,1,1,amb_world,,,,pbr_hero,district,0,free
/models/kenney/fantasy-town/tree.glb,tree.glb,tree,accent,classical,forest,0.92,3.21,2.79,8.0,128,385,963,2889,1,1,0,0,0,,1,1.0,0,0,1,1,amb_leaves,,vfx_leaf_drift,,standard,wilderness,0,free
/models/kenney/fantasy-town/fountain-round.glb,fountain-round.glb,water,filler,classical,plains,1.05,3.6,4.2,0.5,168,504,1260,3780,0,0,0,1,0,,0,0.3,0,0,2,2,amb_water,sfx_splash,vfx_ripple,vfx_spray,pbr,district,0,free
/models/kenney/fantasy-town/roof-high-gable-detail.glb,roof-high-gable-detail.glb,roof,accent,future,wetland,1.0,7.35,7.42,1.0,296,890,2226,6678,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,district,1,free
/models/kenney/fantasy-town/fence-gate.glb,fence-gate.glb,wall,secondary,iron,coast,1.07,5.52,1.13,4.0,220,662,1655,4968,0,1,0,0,0,,1,0.0,0,0,2,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/chimney-top.glb,chimney-top.glb,prop,secondary,stone,desert,0.95,1.0,0.99,1.2,40,120,300,900,1,1,0,1,0,,1,0.7,0,0,1,1,amb_world,,,,pbr_hero,district,0,free
/models/kenney/fantasy-town/wheel.glb,wheel.glb,prop,filler,stone,wetland,1.01,0.86,1.13,1.2,45,135,338,1016,1,1,0,1,0,,1,0.7,0,0,1,1,amb_world,,,,standard,district,0,free
/models/kenney/fantasy-town/wall-door.glb,wall-door.glb,wall,secondary,industrial,wetland,0.95,6.0,1.1,4.0,240,720,1800,5400,0,1,0,0,0,,1,0.0,0,0,2,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/wall-wood-doorway-square-wide-curved.glb,wall-wood-doorway-square-wide-curved.glb,wall,filler,medieval,wetland,0.97,6.72,0.94,4.0,268,806,2016,6048,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/tree-crooked.glb,tree-crooked.glb,tree,secondary,bronze,coast,1.07,3.06,2.91,8.0,122,367,918,2754,1,1,0,0,0,,1,1.0,0,0,1,1,amb_leaves,,vfx_leaf_drift,,standard,wilderness,0,free
/models/kenney/fantasy-town/stairs-wide-wood.glb,stairs-wide-wood.glb,stairs,primary,iron,wetland,1.02,2.61,3.27,2.0,130,392,981,2943,0,1,1,0,0,,1,0.2,0,0,1,1,amb_world,,,,pbr,district,0,free
/models/kenney/fantasy-town/stairs-full.glb,stairs-full.glb,stairs,filler,future,plains,1.05,3.0,3.0,2.0,120,360,900,2700,0,1,1,0,0,,1,0.2,0,0,1,1,amb_world,,,,pbr,district,0,free
/models/kenney/fantasy-town/pillar-stone.glb,pillar-stone.glb,monument,filler,future,plains,1.414,5.3,5.3,14.0,212,636,1590,4770,0,1,0,1,1,#ffd9a0,1,0.1,0,0,1,1,amb_drone_low,sfx_chime,vfx_dust_motes,vfx_aura,pbr,district,0,free
/models/kenney/fantasy-town/roof-flat.glb,roof-flat.glb,roof,filler,modern,desert,1.01,6.72,7.0,1.0,280,840,2100,6300,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,district,1,free
/models/kenney/fantasy-town/stairs-wide-stone-handrail.glb,stairs-wide-stone-handrail.glb,stairs,filler,classical,plains,0.97,3.06,2.61,2.0,122,367,918,2754,0,1,1,0,0,,1,0.2,0,0,1,1,amb_world,,,,pbr,district,0,free
/models/kenney/fantasy-town/wall-wood-doorway-round.glb,wall-wood-doorway-round.glb,wall,secondary,iron,desert,1.07,6.12,0.93,4.0,244,734,1836,5508,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/wall-slope.glb,wall-slope.glb,wall,secondary,bronze,forest,0.99,5.64,0.89,4.0,225,676,1692,5076,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/wall-block-half.glb,wall-block-half.glb,wall,primary,medieval,mountain,1.06,6.06,0.86,4.0,242,727,1817,5454,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/roof-corner-round.glb,roof-corner-round.glb,roof,primary,classical,plains,1.02,6.79,5.95,1.0,271,814,2037,6111,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/wall-wood-doorway-square.glb,wall-wood-doorway-square.glb,wall,filler,future,tundra,1.01,6.36,1.06,4.0,254,763,1908,5724,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/wall-corner-diagonal-half.glb,wall-corner-diagonal-half.glb,wall,accent,classical,mountain,1.08,6.18,0.89,4.0,247,741,1854,5562,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/wall-wood-detail-horizontal.glb,wall-wood-detail-horizontal.glb,wall,primary,future,forest,0.94,5.94,1.02,4.0,237,712,1782,5346,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/wall-wood-slope.glb,wall-wood-slope.glb,wall,filler,bronze,coast,1.09,6.84,1.07,4.0,273,820,2052,6156,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/wall-doorway-base.glb,wall-doorway-base.glb,wall,secondary,modern,wetland,0.91,6.36,1.12,4.0,254,763,1908,5724,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/rock-small.glb,rock-small.glb,rock,primary,modern,forest,1.02,1.74,1.88,2.0,75,225,564,1692,1,1,0,0,0,,1,0.8,0,0,1,1,amb_world,,,,standard,wilderness,0,free
/models/kenney/fantasy-town/fountain-corner-inner.glb,fountain-corner-inner.glb,commercial,filler,stone,forest,0.93,9.72,9.45,7.0,388,1166,2916,8748,1,1,1,1,1,#ffd9a0,1,0.7,0,0,2,2,amb_market,sfx_coin,,,standard,market,0,free
/models/kenney/fantasy-town/roof-gable-end.glb,roof-gable-end.glb,roof,primary,industrial,mountain,1.02,7.49,6.16,1.0,299,898,2247,6741,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/fountain-square.glb,fountain-square.glb,water,accent,stone,tundra,1.08,4.12,4.04,0.5,164,494,1236,3708,0,0,0,1,0,,0,0.3,0,0,2,2,amb_water,sfx_splash,vfx_ripple,vfx_spray,pbr_hero,district,0,free
/models/kenney/fantasy-town/stall-stool.glb,stall-stool.glb,commercial,filler,classical,plains,1.01,7.74,9.09,7.0,363,1090,2727,8181,1,1,1,1,1,#ffd9a0,1,0.7,0,0,1,1,amb_market,sfx_coin,,,pbr_hero,market,0,free
/models/kenney/fantasy-town/wall-wood-window-glass.glb,wall-wood-window-glass.glb,wall,filler,medieval,volcanic,1.05,5.4,1.02,4.0,216,648,1620,4860,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/fountain-edge.glb,fountain-edge.glb,water,secondary,industrial,forest,0.91,4.24,3.44,0.5,169,508,1272,3816,0,0,0,1,0,,0,0.3,0,0,2,2,amb_water,sfx_splash,vfx_ripple,vfx_spray,pbr_hero,district,0,free
/models/kenney/fantasy-town/roof-high-left.glb,roof-high-left.glb,roof,filler,future,wetland,1.01,6.72,6.72,1.0,268,806,2016,6048,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/road-corner-inner.glb,road-corner-inner.glb,floor,accent,industrial,coast,0.96,3.64,4.0,0.2,160,480,1200,3600,0,0,1,0,0,,0,0.0,0,0,1,1,amb_world,,,,pbr,district,1,free
/models/kenney/fantasy-town/wall-window-glass.glb,wall-window-glass.glb,wall,filler,medieval,forest,0.93,5.88,1.1,4.0,235,705,1764,5292,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/stairs-stone-corner.glb,stairs-stone-corner.glb,stairs,accent,industrial,wetland,1.08,3.09,3.36,2.0,134,403,1008,3024,0,1,1,0,0,,1,0.2,0,0,1,1,amb_world,,,,pbr_hero,district,0,free
/models/kenney/fantasy-town/windmill.glb,windmill.glb,industrial,accent,classical,volcanic,1.08,9.3,10.9,8.0,436,1308,3270,9810,1,1,1,1,1,#ffd9a0,1,0.5,0,0,1,1,amb_forge,sfx_hammer,vfx_smoke,vfx_sparks,standard,district,0,free
/models/kenney/fantasy-town/wall-wood-window-small.glb,wall-wood-window-small.glb,wall,secondary,medieval,tundra,1.03,6.48,0.92,4.0,259,777,1944,5832,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/stairs-stone-handrail.glb,stairs-stone-handrail.glb,stairs,secondary,medieval,desert,1.07,3.36,2.88,2.0,134,403,1008,3024,0,1,1,0,0,,1,0.2,0,0,1,1,amb_world,,,,standard,district,0,free
/models/kenney/fantasy-town/wall-doorway-square-wide-curved.glb,wall-doorway-square-wide-curved.glb,wall,primary,classical,coast,1.02,6.42,0.95,4.0,256,770,1926,5778,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr_hero,rampart,1,tangent
/models/kenney/fantasy-town/banner-green.glb,banner-green.glb,prop,primary,medieval,tundra,0.94,0.99,1.14,1.2,45,136,341,1026,1,1,0,1,0,,1,0.7,0,0,1,1,amb_world,,,,pbr_hero,district,0,free
/models/kenney/fantasy-town/balcony-wall.glb,balcony-wall.glb,wall,accent,industrial,forest,0.96,6.66,0.9,4.0,266,799,1998,5994,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/roof-gable-detail.glb,roof-gable-detail.glb,roof,primary,modern,plains,1.06,7.77,6.16,1.0,310,932,2331,6993,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,district,1,free
/models/kenney/fantasy-town/wall-wood-window-shutters.glb,wall-wood-window-shutters.glb,wall,accent,classical,coast,1.04,5.94,0.85,4.0,237,712,1782,5346,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/stairs-stone.glb,stairs-stone.glb,stairs,primary,classical,tundra,0.98,3.39,3.03,2.0,135,406,1017,3051,0,1,1,0,0,,1,0.2,0,0,1,1,amb_world,,,,pbr_hero,district,0,free
/models/kenney/fantasy-town/roof-gable-top.glb,roof-gable-top.glb,roof,primary,stone,wetland,0.98,7.91,7.91,1.0,316,949,2373,7119,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/wall-wood-arch-top.glb,wall-wood-arch-top.glb,wall,primary,classical,plains,0.94,6.54,0.97,4.0,261,784,1962,5886,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/roof-right.glb,roof-right.glb,roof,primary,medieval,forest,1.06,6.37,7.42,1.0,296,890,2226,6678,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,district,1,free
/models/kenney/fantasy-town/fence.glb,fence.glb,wall,secondary,future,desert,0.91,5.76,0.98,4.0,230,691,1728,5184,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/wall-half.glb,wall-half.glb,wall,secondary,industrial,mountain,0.91,5.16,0.96,4.0,206,619,1548,4644,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/wall-broken.glb,wall-broken.glb,wall,primary,bronze,mountain,0.94,5.94,0.95,4.0,237,712,1782,5346,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,rampart,1,tangent
/models/kenney/fantasy-town/road-edge.glb,road-edge.glb,floor,primary,classical,plains,1.02,3.48,4.2,0.2,168,504,1260,3780,0,0,1,0,0,,0,0.0,0,0,1,1,amb_world,,,,pbr,district,1,free
/models/kenney/fantasy-town/hedge-large.glb,hedge-large.glb,prop,filler,bronze,plains,0.93,0.88,1.11,1.2,44,133,333,999,1,1,0,1,0,,1,0.7,0,0,1,1,amb_world,,,,pbr,district,0,free
/models/kenney/fantasy-town/fence-broken.glb,fence-broken.glb,wall,filler,modern,forest,1.05,5.4,0.94,4.0,216,648,1620,4860,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,standard,rampart,1,tangent
/models/kenney/fantasy-town/tree-high-round.glb,tree-high-round.glb,tree,secondary,modern,coast,0.91,3.18,3.36,8.0,134,403,1008,3024,1,1,0,0,0,,1,1.0,0,0,1,1,amb_leaves,,vfx_leaf_drift,,pbr,wilderness,0,free
/models/kenney/fantasy-town/roof.glb,roof.glb,roof,primary,iron,plains,1.02,7.49,6.93,1.0,299,898,2247,6741,0,1,0,0,0,,1,0.0,0,0,1,1,amb_world,,,,pbr,district,1,free
