source_id,source_name,official_url,licence,terms_url,robots_url,allowed_methods,disallowed_methods,commercial_use_allowed,redistribution_allowed,OCR_allowed,scraping_allowed,API_allowed,rate_limits,approval_status,reviewer,review_date,expiry_date
SRC001,NOAA NDBC,https://www.ndbc.noaa.gov/,review_required,review_required,review_required_if_web,HTTP text/CSV-like files,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC198,arXiv API,https://info.arxiv.org/help/api/index.html,review_required,review_required,review_required_if_web,Atom/XML,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC199,bioRxiv/medRxiv API,https://api.biorxiv.org/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC200,Zenodo API,https://developers.zenodo.org/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC201,Hugging Face Datasets,https://huggingface.co/docs/datasets/index,review_required,review_required,review_required_if_web,Library/API/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC202,Papers with Code Datasets,https://paperswithcode.com/datasets,review_required,review_required,review_required_if_web,Web/API/data,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC203,MLCommons,https://mlcommons.org/benchmarks/,review_required,review_required,review_required_if_web,Downloads/specs,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC204,BIG-bench,https://github.com/google/BIG-bench,review_required,review_required,review_required_if_web,GitHub/data,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC205,HELM,https://crfm.stanford.edu/helm/latest/,review_required,review_required,review_required_if_web,Reports/data/code,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC206,OpenML,https://www.openml.org/apis,review_required,review_required,review_required_if_web,REST/API/downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC207,UCI Machine Learning Repository,https://archive.ics.uci.edu/,review_required,review_required,review_required_if_web,Downloads/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC208,Kaggle Datasets API,https://www.kaggle.com/docs/api,review_required,review_required,review_required_if_web,CLI/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC209,LDC Catalog,https://catalog.ldc.upenn.edu/,review_required,review_required,review_required_if_web,Catalogue/licensed,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC210,MIMIC-IV,https://physionet.org/content/mimiciv/,review_required,review_required,review_required_if_web,Data files/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC211,NIST AI RMF,https://www.nist.gov/itl/ai-risk-management-framework,review_required,review_required,review_required_if_web,Docs/PDF,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC212,NIST CSF 2.0,https://www.nist.gov/cyberframework,review_required,review_required,review_required_if_web,Docs/PDF,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC213,NIST NVD Data Feeds,https://nvd.nist.gov/vuln/data-feeds,review_required,review_required,review_required_if_web,Downloads/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC214,ISO 8000 Data Quality overview,https://www.iso.org/standard/81745.html,review_required,review_required,review_required_if_web,Standard overview,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC215,ISO/IEC 42001 AI Management System,https://www.iso.org/standard/42001,review_required,review_required,review_required_if_web,Standard overview,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC216,ISO/IEC 27001 Information Security,https://www.iso.org/isoiec-27001-information-security.html,review_required,review_required,review_required_if_web,Standard overview,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC217,DAMA DMBOK reference,https://www.dama.org/cpages/body-of-knowledge,review_required,review_required,review_required_if_web,Book/reference,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC218,OpenLineage specification,https://openlineage.io/docs/,review_required,review_required,review_required_if_web,Spec/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC219,OpenTelemetry specification,https://opentelemetry.io/docs/specs/,review_required,review_required,review_required_if_web,Spec,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC220,W3C PROV-O,https://www.w3.org/TR/prov-o/,review_required,review_required,review_required_if_web,W3C spec,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC221,Apache Iceberg Docs,https://iceberg.apache.org/docs/latest/,review_required,review_required,review_required_if_web,Docs/spec,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC222,Apache Kafka Docs,https://kafka.apache.org/documentation/,review_required,review_required,review_required_if_web,Docs/spec,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC223,CloudEvents Spec,https://cloudevents.io/,review_required,review_required,review_required_if_web,Spec,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC224,STAC Specification,https://stacspec.org/en,review_required,review_required,review_required_if_web,Spec/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC225,OGC API standards,https://ogcapi.ogc.org/,review_required,review_required,review_required_if_web,Spec,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC226,OpenAPI Initiative,https://www.openapis.org/,review_required,review_required,review_required_if_web,Spec/docs,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC227,AsyncAPI Initiative,https://www.asyncapi.com/,review_required,review_required,review_required_if_web,Spec/docs,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC228,JSON Schema,https://json-schema.org/,review_required,review_required,review_required_if_web,Spec/docs,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC229,Apache Parquet,https://parquet.apache.org/docs/,review_required,review_required,review_required_if_web,Docs/spec,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC230,Apache Arrow,https://arrow.apache.org/docs/,review_required,review_required,review_required_if_web,Docs/spec,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC231,ABS Data API,https://www.abs.gov.au/about/data-services/application-programming-interfaces-apis,review_required,review_required,review_required_if_web,REST/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC232,ONS API,https://developer.ons.gov.uk/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC233,Statistics Canada Web Data Service,https://www.statcan.gc.ca/en/developers/wds,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC234,Singapore data.gov.sg API,https://guide.data.gov.sg/developer-guide/api-overview,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC235,NSW Data API,https://data.nsw.gov.au/data/dataset,review_required,review_required,review_required_if_web,CKAN/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC236,Queensland Open Data API,https://www.data.qld.gov.au/,review_required,review_required,review_required_if_web,CKAN/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC237,Victoria Data Directory API,https://discover.data.vic.gov.au/,review_required,review_required,review_required_if_web,CKAN/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC238,City of Sydney Open Data,https://data.cityofsydney.nsw.gov.au/,review_required,review_required,review_required_if_web,Socrata/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC239,Transport for NSW Open Data,https://opendata.transport.nsw.gov.au/,review_required,review_required,review_required_if_web,API/GTFS/files,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC240,Austroads Open Data reference,https://austroads.com.au/publications,review_required,review_required,review_required_if_web,Documents/downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC241,Australian Water Data Online,http://www.bom.gov.au/waterdata/,review_required,review_required,review_required_if_web,API/files,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC242,BOM Climate Data Online,http://www.bom.gov.au/climate/data/,review_required,review_required,review_required_if_web,Web/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC243,Geoscience Australia Data and Publications,https://www.ga.gov.au/data-pubs,review_required,review_required,review_required_if_web,Portal/download/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC244,Australian Radiation Protection ARPANSA data,https://www.arpansa.gov.au/,review_required,review_required,review_required_if_web,Web/downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC245,NSW SEED Environmental Data Portal,https://datasets.seed.nsw.gov.au/,review_required,review_required,review_required_if_web,CKAN/API/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC246,US EPA Envirofacts API,https://www.epa.gov/enviro/envirofacts-data-service-api,review_required,review_required,review_required_if_web,REST/JSON/XML,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC247,E-PRTR / Industrial Emissions Portal,https://industry.eea.europa.eu/,review_required,review_required,review_required_if_web,Portal/download/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC248,Global Forest Watch API,https://www.globalforestwatch.org/help/developers/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC249,World Resources Institute Resource Watch API,https://resourcewatch.org/developers,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC250,UNEP WCMC Data,https://www.unep-wcmc.org/en/data,review_required,review_required,review_required_if_web,Portal/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC251,National Archives Catalog API,https://www.archives.gov/developer,review_required,review_required,review_required_if_web,API/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC252,Trove API,https://trove.nla.gov.au/about/create-something/using-api,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC253,Europeana API,https://pro.europeana.eu/page/apis,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC254,Open Archives Initiative OAI-PMH,https://www.openarchives.org/pmh/,review_required,review_required,review_required_if_web,XML/OAI-PMH,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC255,DOAJ API,https://doaj.org/api/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC256,CORE API,https://core.ac.uk/services/api,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC257,Semantic Scholar API,https://api.semanticscholar.org/api-docs/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC258,OpenAIRE Graph,https://graph.openaire.eu/develop/,review_required,review_required,review_required_if_web,API/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC259,Dimensions API,https://docs.dimensions.ai/dsl/,review_required,review_required,review_required_if_web,DSL/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC260,Lens.org scholarly/patent APIs,https://www.lens.org/lens/user/subscriptions,review_required,review_required,review_required_if_web,API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC261,NOAA Climate Data Online API,https://www.ncdc.noaa.gov/cdo-web/webservices/v2,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC262,NOAA Big Data Program Registry,https://registry.opendata.aws/noaa/,review_required,review_required,review_required_if_web,S3/object storage/catalogue,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC263,AWS Open Data Registry,https://registry.opendata.aws/,review_required,review_required,review_required_if_web,Catalogue/S3,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC264,Google Cloud Public Datasets,https://cloud.google.com/public-datasets,review_required,review_required,review_required_if_web,BigQuery/cloud catalogue,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC265,Azure Open Datasets,https://learn.microsoft.com/en-us/azure/open-datasets/,review_required,review_required,review_required_if_web,Cloud catalogue/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC266,EarthExplorer USGS,https://earthexplorer.usgs.gov/,review_required,review_required,review_required_if_web,Portal/API/download,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC267,Landsat Collection 2,https://www.usgs.gov/landsat-missions/landsat-collection-2,review_required,review_required,review_required_if_web,Downloads/cloud/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC268,Sentinel Hub APIs,https://docs.sentinel-hub.com/api/latest/,review_required,review_required,review_required_if_web,REST/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC269,OpenTopography API,https://portal.opentopography.org/apidocs/,review_required,review_required,review_required_if_web,REST/JSON/files,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC270,HydroSHEDS,https://www.hydrosheds.org/,review_required,review_required,review_required_if_web,Downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC271,GRDC River Discharge Data Portal,https://www.bafg.de/GRDC/EN/02_srvcs/21_tmsrs/riverdischarge_node.html,review_required,review_required,review_required_if_web,Portal/downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC272,Global Runoff Data Centre,https://www.bafg.de/GRDC/EN/Home/homepage_node.html,review_required,review_required,review_required_if_web,Portal/downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC273,FAO AQUASTAT,https://www.fao.org/aquastat/en/databases/,review_required,review_required,review_required_if_web,Downloads/API where available,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC274,Global Health Observatory OData,https://www.who.int/data/gho/info/gho-odata-api,review_required,review_required,review_required_if_web,OData/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC275,OECD SDMX API,https://data-explorer.oecd.org/,review_required,review_required,review_required_if_web,SDMX/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC276,SDMX Registry/resources,https://sdmx.org/,review_required,review_required,review_required_if_web,Standard/API depending registry,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC277,BIS Statistics API,https://www.bis.org/statistics/api.htm,review_required,review_required,review_required_if_web,REST/CSV/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC278,ECB Statistical Data Warehouse API,https://data.ecb.europa.eu/help/api/overview,review_required,review_required,review_required_if_web,REST/SDMX/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC279,Bank of England IADB,https://www.bankofengland.co.uk/boeapps/database/,review_required,review_required,review_required_if_web,CSV/API-like downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC280,Reserve Bank of Australia Statistical Tables,https://www.rba.gov.au/statistics/tables/,review_required,review_required,review_required_if_web,CSV/XLS downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC281,OpenStreetMap Planet Files,https://planet.openstreetmap.org/,review_required,review_required,review_required_if_web,PBF/XML files,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC282,Geofabrik OSM extracts,https://download.geofabrik.de/,review_required,review_required,review_required_if_web,PBF/shapefiles,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC283,OSMCha API,https://osmcha.org/api-docs/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC284,OpenAddresses,https://openaddresses.io/,review_required,review_required,review_required_if_web,Downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC285,GeoNames,https://www.geonames.org/export/,review_required,review_required,review_required_if_web,Downloads/REST,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC286,WhoisXML API docs,https://whois.whoisxmlapi.com/documentation/making-requests,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC287,RDAP IANA Bootstrap,https://data.iana.org/rdap/,review_required,review_required,review_required_if_web,JSON downloads,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC288,APNIC Whois/Stats,https://www.apnic.net/about-apnic/corporate-documents/documents/resource-guidelines/rir-statistics-exchange-format/,review_required,review_required,review_required_if_web,Text downloads/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC289,ARIN Whois-RWS,https://www.arin.net/resources/registry/whois/rws/api/,review_required,review_required,review_required_if_web,REST/XML/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC290,LACNIC RDAP,https://rdap.lacnic.net/rdap/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC291,AfriNIC RDAP,https://rdap.afrinic.net/rdap/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC292,APNIC RDAP,https://rdap.apnic.net/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC293,RIPE RDAP,https://rdap.db.ripe.net/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC294,OpenIntel,https://openintel.nl/,review_required,review_required,review_required_if_web,Downloads/API depending access,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC295,CAIDA Datasets,https://www.caida.org/catalog/datasets/,review_required,review_required,review_required_if_web,Downloads/API,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC296,PeeringDB API,https://docs.peeringdb.com/api_specs/,review_required,review_required,review_required_if_web,REST/JSON,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
SRC297,MANRS Observatory,https://observatory.manrs.org/,review_required,review_required,review_required_if_web,Web/data where available,credential bypass; private camera scan; private comms intercept; terms-prohibited scraping,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,unknown_until_review,review_required,pending,,,
